Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
  Manufacturing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1061,0.195828719084533,943,0.151729686242961,938,0.140566461861232,1757,0.237080016192147,1839,0.2382432957637,1890,0.225375626043406,—,,2026,0.217405300997961,2037,0.215213946117274,2021,0.209083385061039,2099,0.196941264777632
  Adjustment,,—,,532,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1487,,1090,,1155,,1106,,1490,,1469,,1393,,—,,1277,,1253,,1233,,1828,
  Service and Retailing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,572,0.105574012550757,620,0.0997586484312148,665,0.099655327438933,930,0.125489137768182,944,0.122295634149501,1319,0.15728595277844,—,,1420,0.152376864470437,1366,0.14432118330692,1395,0.144320297951583,1483,0.139144304747607
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,413,0.0762273901808786,461,0.0741753821399839,504,0.075528248164244,765,0.103224935906086,751,0.0972923953880036,1115,0.132959694729311,—,,1216,0.130486103659191,1177,0.124352879027998,1219,0.126112145665218,1275,0.119628448114093
    McLane,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,159,0.0293466223698782,159,0.0255832662912309,161,0.024127079274689,165,0.0222642018620969,193,0.0250032387614976,204,0.0243262580491295,—,,204,0.0218907608112458,189,0.0199683042789223,176,0.0182081522863646,208,0.0195158566335147
  Pilot Travel Center (Pilot),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,510,0.0478513792456371
  Insurance Group,,—,,92,0.169117647058824,52,0.0754716981132075,63,0.0759951749095295,52,0.0570801317233809,62,0.0631364562118126,64,0.0309777347531462,69,0.0286663896967179,70,0.0249110320284698,71,0.0238415043653459,66,0.0154241645244216,56,0.0119581464872945,57,0.0122134133276195,58,0.0107050572166851,69,0.0111021721641191,77,0.0115390379139817,85,0.0114694373228984,84,0.0108822386319471,79,0.00942046267588839,—,,74,0.00794076617662839,72,0.00760697305863708,69,0.00713842333954066,72,0.00675548883467818
    Berkshire Hathaway Primary Group ( BHPG ),,—,,—,,3,0.00435413642960813,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    General Re-Insurance Group,,—,,20,0.0367647058823529,17,0.0246734397677794,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Reinsurance Group ( BHRG ),,—,,2,0.00367647058823529,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    GEICO,,—,,70,0.128676470588235,32,0.04644412191582,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  McLane Company,,—,,—,,0,,59,0.0711700844390832,107,0.117453347969265,96,0.0977596741344195,94,0.0454985479186834,100,0.0415454923140839,109,0.0387900355871886,120,0.0402955003357958,129,0.0301472306613695,129,0.0275464445868033,149,0.0319262909792158,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Scott Fetzer Companies,,—,,10,0.0183823529411765,10,0.0145137880986938,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Retail,,—,,37,0.0680147058823529,40,0.058055152394775,51,0.0615199034981906,56,0.0614709110867179,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Building Products,,—,,124,0.227941176470588,152,0.220609579100145,174,0.209891435464415,172,0.188803512623491,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Flight Services,,—,,108,0.198529411764706,127,0.184325108853411,136,0.164053075995175,146,0.1602634467618,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Apparel,,—,,13,0.0238970588235294,37,0.0537010159651669,51,0.0615199034981906,52,0.0570801317233809,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Reconciliation,,—,,—,,-169,,-309,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Shaw Industries,,—,,88,0.161764705882353,91,0.132075471698113,91,0.109770808202654,99,0.108671789242591,113,0.115071283095723,134,0.0648596321393998,144,0.0598255089322808,150,0.0533807829181495,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Finance and Financial Products,,—,,50,0.0919117647058824,150,0.217706821480406,161,0.194209891435464,183,0.200878155872667,221,0.225050916496945,230,0.111326234269119,226,0.0938928126298297,228,0.0811387900355872,219,0.0735392881128274,204,0.0476746903482122,180,0.0384368994234465,184,0.0394257553031926,495,0.0913621262458472,602,0.0968624296057924,610,0.0914131575003746,—,,—,,—,,—,,—,,—,,—,,—,
  Marmon,,—,,—,,—,,—,,—,,—,,—,,—,,361,0.12846975088968,521,0.17494963062458,507,0.118485627483057,484,0.103352551783045,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other Businesses,,—,,22,0.0404411764705882,30,0.0435413642960813,43,0.051869722557298,44,0.0482985729967069,490,0.4989816700611,595,0.287996127783156,711,0.295388450353137,764,0.271886120996441,801,0.268972464741437,890,0.2079925216172,1021,0.218022635062994,1264,0.270837797300193,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Capital Expenditures,,—,,-808,,-928,,-1002,,-1201,,-2195,,-4571,,-5373,,-6138,,-4751,,-5980,,-8191,,-9775,,-11087,,-15185,,-16082,,-11912,,-11708,,-14537,,-15979,,-13012,,-13276,,-15464,,-19409,
  Insurance Group,,—,,-39,0.0482673267326733,-53,0.0571120689655172,-55,0.0548902195608782,-52,0.0432972522897585,-60,0.0273348519362187,-65,0.0142200831327937,-52,0.00967801972827098,-72,0.0117302052785924,-50,0.0105241001894338,-40,0.00668896321070234,-40,0.00488340861921621,-61,0.00624040920716113,-89,0.00802741950031569,-94,0.00619031939413895,-115,0.00715085188409402,-128,0.0107454667562122,-170,0.0145199863341305,-130,0.00894269794317947,-108,0.0067588710182114,-50,0.00384260682446972,-62,0.00467008134980416,-82,0.00530263838592861,-68,0.00350352929053532
    Berkshire Hathaway Primary Group ( BHPG ),,—,,—,,-4,0.00431034482758621,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    General Re-Insurance Group,,—,,-19,0.0235148514851485,-18,0.0193965517241379,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Reinsurance Group ( BHRG ),,—,,0,,0,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    GEICO,,—,,-20,0.0247524752475248,-31,0.0334051724137931,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Pilot Travel Center (Pilot),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,-705,0.0363233551445206
  Manufacturing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-1062,0.108644501278772,-1037,0.0935329665373861,-1324,0.0871913072110636,-1292,0.080338266384778,-1813,0.152199462726662,-2490,0.212675093952853,-3116,0.214349590699594,-2981,0.186557356530446,-2133,0.163925607131878,-2100,0.158180174751431,-2477,0.160178479048112,-2714,0.139832036684013
  Service and Retailing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-606,0.0619948849104859,-713,0.0643095517272481,-832,0.0547909120842937,-912,0.0567093645069021,-1062,0.0891537944929483,-1221,0.104287666552784,-1863,0.12815574052418,-1918,0.12003254271231,-1001,0.0769289886258838,-1593,0.119990961132871,-1868,0.120796689084325,-2854,0.14704518522335
    McLane,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-225,0.0230179028132992,-225,0.0202940380625958,-241,0.015870925255186,-338,0.0210172864071633,-258,0.0216588314304903,-289,0.0246839767680219,-276,0.0189860356332118,-158,0.00988797797108705,-98,0.00753150937596065,-106,0.00798433263031033,-93,0.0060139679255044,-264,0.0136019372456077
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-381,0.0389769820971867,-488,0.0440155136646523,-591,0.0389199868291077,-574,0.0356920780997388,-804,0.067494963062458,-932,0.0796036897847626,-1587,0.109169704890968,-1760,0.110144564741223,-903,0.0693974792499231,-1487,0.112006628502561,-1775,0.11478272115882,-2590,0.133443247977742
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,-1829,0.305852842809365,-3325,0.405933341472348,-3548,0.362966751918159,-3918,0.353386849463335,-5243,0.345274942377346,-5651,0.351386643452307,-3819,0.320601074546676,-3256,0.278100444140758,-3187,0.219233679576254,-3608,0.225796357719507,-3063,0.235398094067015,-2910,0.21919252786984,-3532,0.228401448525608,-3920,0.201968159101448
  Berkshire Hathaway Energy (BHE),,—,,—,,—,,—,,—,,0,,-2423,0.530080945088602,-3513,0.653824678950307,-3936,0.641251221896383,-3413,0.718375078930751,-2593,0.433612040133779,-2684,0.327676718349408,-3380,0.345780051150895,-4307,0.388472986380446,-6555,0.431675996048732,-5875,0.365315259296107,-5090,0.427300201477502,-4571,0.390416809019474,-6241,0.429318291256793,-7364,0.460854872019526,-6765,0.519904703350753,-6611,0.497966254896053,-7505,0.485320744956027,-9148,0.471327734556134
  McLane Company,,—,,—,,0,,-51,0.0508982035928144,-136,0.113238967527061,-125,0.0569476082004556,-193,0.0422227083789105,-175,0.032570258700912,-180,0.0293255131964809,-172,0.0362029046516523,-166,0.0277591973244147,-188,0.0229520205103162,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Scott Fetzer Companies,,—,,-6,0.00742574257425743,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Retail,,—,,-76,0.0940594059405941,-113,0.12176724137931,-106,0.105788423153693,-126,0.104912572855953,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Building Products,,—,,-152,0.188118811881188,-158,0.170258620689655,-170,0.169660678642715,-219,0.182348043297252,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Flight Services,,—,,-408,0.504950495049505,-241,0.259698275862069,-150,0.149700598802395,-155,0.129059117402165,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Apparel,,—,,-8,0.0099009900990099,-51,0.0549568965517241,-71,0.0708582834331337,-51,0.0424646128226478,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Shaw Industries,,—,,-71,0.0878712871287129,-196,0.211206896551724,-120,0.119760479041916,-125,0.104079933388843,-209,0.0952164009111617,-189,0.0413476263399694,-144,0.0268006700167504,-173,0.0281850765721733,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Finance and Financial Products,,—,,-16,0.0198019801980198,-51,0.0549568965517241,-232,0.231536926147705,-296,0.246461282264779,-354,0.16127562642369,-334,0.0730693502515861,-322,0.059929276009678,-185,0.0301401107852721,-148,0.0311513365607241,-233,0.0389632107023411,-331,0.0404102063240142,-1118,0.114373401534527,-1023,0.0922702263912691,-1137,0.0748765228844254,-2237,0.139099614475811,—,,—,,—,,—,,—,,—,,—,,—,
  Marmon,,—,,—,,—,,—,,—,,—,,—,,—,,-553,0.0900944933202998,-436,0.0917701536518628,-307,0.0513377926421405,-514,0.0627518007569283,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Other Businesses,,—,,-32,0.0396039603960396,-65,0.0700431034482759,-47,0.0469061876247505,-41,0.0341382181515404,-1447,0.659225512528474,-1367,0.299059286808138,-1167,0.217197096594082,-1039,0.169273378950798,-532,0.111976426015576,-812,0.135785953177258,-1109,0.13539250396777,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Net Premiums Written,,14594,1.0,24917,1.0,29329,1.0,17302,1.0,17572,1.0,18240,1.0,24777,1.0,32497,1.0,26767,1.0,27883,1.0,30431,1.0,32907,1.0,29214,1.0,36480,1.0,31623,1.0,42667,1.0,46910,1.0,62242,1.0,59216,1.0,—,,64283,1.0,70760,1.0,75873,1.0,85432,1.0
  Insurance Group,,14594,1.0,24917,1.0,29329,1.0,17302,1.0,17572,1.0,18240,1.0,24777,1.0,32497,1.0,26767,1.0,27883,1.0,30431,1.0,32907,1.0,29214,1.0,36480,1.0,31623,1.0,42667,1.0,46910,1.0,62242,1.0,59216,1.0,—,,64283,1.0,70760,1.0,75873,1.0,85432,1.0
    GEICO,,5778,0.395916129916404,6176,0.247862904844082,6963,0.237410071942446,8081,0.467055831695758,9212,0.524243114045072,10285,0.563870614035088,11303,0.456189207732978,11931,0.367141582299905,12741,0.475996562931968,13758,0.493418929096582,14494,0.476290624691926,15664,0.476008144163856,17129,0.586328472650099,19083,0.523108552631579,20962,0.662871960282073,23378,0.547917594393794,26309,0.560839906203368,30547,0.490777931300408,34123,0.576246284787895,—,,34928,0.543347385778511,38395,0.542608818541549,39107,0.515427095277635,39837,0.466300683584605
    Berkshire Hathaway Reinsurance Group,,—,,—,,1500,0.0511439189880323,1200,0.0693561437984048,1500,0.0853630776234919,1800,0.0986842105263158,3099,0.125075675021189,10484,0.322614395174939,3843,0.143572309186685,5678,0.203636624466521,7671,0.252078472610167,8576,0.260613243382867,5815,0.199048401451359,11049,0.302878289473684,10035,0.317332321411631,13383,0.313661612018656,13917,0.296674483052654,24212,0.388997782847595,16532,0.279181302350716,—,,19143,0.297792573464213,19770,0.279395138496326,22147,0.2918956677606,27453,0.321343290570278
      Property/Casualty,,—,,—,,1500,0.0511439189880323,1200,0.0693561437984048,1500,0.0853630776234919,1800,0.0986842105263158,2400,0.0968640271219276,1200,0.0369264855217405,1100,0.041095378637875,725,0.0260015062941577,584,0.0191909565903191,720,0.0218798431944571,—,,4768,0.130701754385965,4097,0.129557600480663,7427,0.174068952586308,6993,0.149072692389682,7713,0.123919539860544,9413,0.158960416103756,—,,13295,0.206819843504504,14149,0.19995760316563,16962,0.223557787355186,22360,0.261728626275869
        General Re Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2725,0.0638666885414958,2560,0.0545725858026007,—,,—,,—,,—,,—,,—,,—,
        NICO Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4702,0.110202264044812,4433,0.0945001065870816,—,,—,,—,,—,,—,,—,,—,
      Life/Health,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2373,0.0779796917616904,2161,0.0656699182544747,2833,0.0969740535359759,3309,0.0907072368421053,2681,0.0847800651424596,4665,0.109335083319662,4588,0.0978043061180985,4846,0.0778573953279136,5430,0.0916981896784653,—,,5848,0.0909727299597094,5621,0.0794375353306953,5185,0.0683378804054143,5093,0.0596146642944096
      Periodic Payment Annuity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1286,0.0301403895282068,1082,0.0230654444681305,898,0.0144275569551107,1156,0.019521750878141,—,,—,,—,,—,,—,
      Retroactive Reinsurance,,—,,—,,—,,—,,—,,—,,699,0.0282116478992614,9284,0.285687909653199,2743,0.10247693054881,4953,0.177635118172363,4714,0.154907824258158,5695,0.173063481933935,2982,0.102074347915383,2972,0.081469298245614,3257,0.102994655788508,5,0.000117186584479809,1254,0.0267320400767427,10755,0.172793290704026,517,0.00873074844636585,—,,—,,—,,—,,—,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,—,,—,,—,,—,,—,,4426,0.178633410017355,4125,0.126934793980983,4212,0.157357940747936,2726,0.0977656636660331,2634,0.0865564720186652,2848,0.0865469353025192,286,0.00978982679537208,385,0.0105537280701754,626,0.0197957183062961,5906,0.13842079358755,6684,0.142485610743978,7483,0.120224285851997,8561,0.144572412861389,—,,10212,0.158860040757276,12595,0.177996042962126,14619,0.192677236961765,18142,0.212356025845117
    General Re-Insurance Group,,8816,0.604083870083596,18741,0.752137095155918,20866,0.711446009069522,8020,0.463530227719339,6860,0.390393808331436,6155,0.337445175438597,5949,0.240101707228478,5957,0.183309228544173,5971,0.223073187133411,5721,0.205178782770864,5632,0.185074430679242,5819,0.176831677150758,5984,0.20483329910317,5963,0.163459429824561,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Global Life/Health,,2263,0.155063724818419,2005,0.0804671509411245,1899,0.0647482014388489,1838,0.106230493584557,2022,0.115069428636467,2303,0.126260964912281,2368,0.0955725067603019,2479,0.0762839646736622,2588,0.0966862181043822,2630,0.0943227055912205,2709,0.0890210640465315,2909,0.0884006442398274,3002,0.102758951187787,2991,0.0819901315789474,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Property/Casualty,,6553,0.449020145265177,16736,0.671669944214793,18967,0.646697807630673,6182,0.357299734134782,4838,0.275324379694969,3852,0.211184210526316,3581,0.144529200468176,3478,0.107025263870511,3383,0.126386969029028,3091,0.110856077179644,2923,0.0960533666327101,2910,0.0884310329109308,2982,0.102074347915383,2972,0.081469298245614,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        International Property/Casualty,,3036,0.208030697546937,—,,—,,2742,0.158478788579355,2091,0.118996130207148,1864,0.10219298245614,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        North American Property/Casualty,,3517,0.24098944771824,—,,—,,3440,0.198820945555427,2747,0.156328249487822,1988,0.108991228070175,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Net Premiums earned,,—,,17905,1.0,19182,1.0,21493,1.0,21085,1.0,21997,1.0,23964,1.0,31783,1.0,25525,1.0,27884,1.0,30749,1.0,32075,1.0,34545,1.0,36684,1.0,34989,1.0,41294,1.0,45881,1.0,60597,1.0,57418,1.0,61078,1.0,63401,1.0,69478,1.0,74576,1.0,83403,1.0
  Insurance Group,,—,,17905,1.0,19182,1.0,21493,1.0,21085,1.0,21997,1.0,23964,1.0,31783,1.0,25525,1.0,27884,1.0,30749,1.0,32075,1.0,34545,1.0,36684,1.0,34989,1.0,41294,1.0,45881,1.0,60597,1.0,57418,1.0,61078,1.0,63401,1.0,69478,1.0,74576,1.0,83403,1.0
    GEICO,,—,,6060,0.33845294610444,6670,0.347721822541966,7784,0.362164425626948,8915,0.422812425895186,10101,0.45919898167932,11055,0.461316975463195,11806,0.371456438976812,12479,0.488893241919687,13576,0.486874193085641,14283,0.464502910663761,15363,0.478971161340608,16740,0.484585323491099,18572,0.506269763384582,20496,0.585784103575409,22718,0.550152564537221,25483,0.555415095573331,29441,0.4858491344456,33363,0.581054721515901,35572,0.582402829169259,35093,0.553508619737859,37706,0.542704165347304,38984,0.52274190087964,39264,0.470774432574368
    Berkshire Hathaway Reinsurance Group,,—,,2991,0.167048310527786,3300,0.172036284016265,4430,0.206113618387382,3714,0.176144178325824,3963,0.18016093103605,4976,0.207644800534135,11902,0.374476921624768,5082,0.199098922624878,6706,0.240496341988237,9076,0.295164070376272,9147,0.285175370226033,9672,0.279982631350413,8786,0.239504961291026,10116,0.289119437537512,13182,0.319223131689834,14141,0.308210370305791,24013,0.396273742924567,15944,0.277682956564144,16341,0.267543141556698,18693,0.294837620857715,20197,0.290696335530672,21846,0.292936065222055,27010,0.323849262016954
      Property/Casualty,,—,,553,0.0308852275900586,1283,0.0668856219372328,1330,0.0618806122923743,1462,0.0693383922219587,1663,0.0756012183479565,2196,0.0916374561842764,1577,0.049617720164868,955,0.0374142997061704,823,0.029515134127098,623,0.0202608214901298,751,0.0234138737334373,6122,0.17721812129107,5149,0.140360920292225,4064,0.116150790248364,7221,0.174868019567007,7218,0.157320023539156,7552,0.124626631681436,8928,0.155491309345501,9911,0.162267919709224,12214,0.192646803678175,13740,0.197760442154351,16040,0.215082600300365,21938,0.263036101818879
        General Re Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2805,0.0679275439531167,2569,0.0559926767071337,3101,0.0511741505355051,—,,—,,—,,—,,—,,—,
        NICO Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4416,0.106940475613891,4649,0.101327346832022,4451,0.0734524811459313,—,,—,,—,,—,,—,,—,
      Life/Health,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,2373,0.0771732414062246,2161,0.067373343725643,2833,0.0820089738022869,3309,0.0902028132155708,2681,0.0766240818542971,4670,0.113091490289146,4587,0.0999760249340686,4808,0.0793438619073552,5327,0.0927757845971647,4869,0.0797177379743934,5861,0.0924433368558856,5648,0.0812919197443795,5224,0.0700493456339841,5072,0.0608131601980744
        General Re Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3170,0.0767666004746452,3068,0.0668686384342102,3306,0.0545571562948661,—,,—,,—,,—,,—,,—,
        BHLN Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1500,0.0363248898145009,1519,0.0331073864998583,1502,0.0247867056124891,—,,—,,—,,—,,—,,—,
      Periodic Payment Annuity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,1286,0.0311425388676321,1082,0.0235827466707352,898,0.0148192154727132,1156,0.0201330593193772,863,0.0141294737876158,566,0.00892730398574155,658,0.00947062379458246,582,0.0078041192877065,0,
      Variable Annuity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,16,0.000278658260475809,14,0.00022921510200072,14,0.000220816706361098,15,0.000215895679207807,0,,0,
      Retroactive Reinsurance,,—,,1993,0.111309690030718,407,0.0212178083620061,526,0.0244730842599916,188,0.0089162912022765,10,0.000454607446469973,146,0.00609247204139543,7708,0.24251958594217,204,0.00799216454456415,1989,0.0713312293788553,2621,0.0852385443429055,2011,0.0626968043647701,717,0.020755536257056,328,0.00894122778322975,3371,0.096344565434851,5,0.000121082966048336,1254,0.0273315751618317,10755,0.177484033863062,517,0.00900414504162458,684,0.0111987949834638,—,,—,,0,,0,
      Quota Share,,—,,220,0.0122870706506562,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Other Multi-line Property/Casualty,,—,,225,0.012566322256353,1610,0.0839328537170264,2574,0.119759921835016,2064,0.0978894949015888,2290,0.104105105241624,2634,0.109914872308463,2617,0.0823396155177296,3923,0.153692458374143,3894,0.139649978482284,3459,0.112491463137013,4224,0.131691348402182,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,501,0.0279810108908126,712,0.0371181315816912,1034,0.048108686549109,1211,0.0574341949253023,1498,0.068100195481202,1858,0.0775329661158404,1999,0.0628952584715099,1950,0.0763956904995103,1773,0.0635848515277578,1697,0.0551887866272074,1749,0.0545284489477786,2263,0.065508756694167,3342,0.0911023879620543,4377,0.125096458887079,5394,0.130624303772945,6257,0.136374534120878,7143,0.117877122629833,8111,0.141262321919955,9165,0.150054029274043,9615,0.151653759404426,11575,0.166599499122024,13746,0.184322033898305,17129,0.205376305408678
    General Re-Insurance Group,,—,,8353,0.466517732476962,8500,0.443123761860077,8245,0.383613269436561,7245,0.343609200853687,6435,0.292539891803428,6075,0.25350525788683,6076,0.191171380926911,6014,0.235612144955926,5829,0.209044613398365,5693,0.185144232332759,5816,0.181325019485581,5870,0.169923288464322,5984,0.163122887362338,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Global Life/Health,,—,,1988,0.111030438425021,1886,0.0983213429256595,1847,0.0859349555669288,2015,0.0955655679392933,2295,0.104332408964859,2364,0.0986479719579369,2462,0.0774627945757166,2580,0.101077375122429,2626,0.0941758714675082,2714,0.0882630329441608,2875,0.0896336710833983,2966,0.0858590244608482,2977,0.081152546069131,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Faraday (London Market),,—,,—,,855,0.044573037222396,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Property/Casualty,,—,,6365,0.355487294051941,5759,0.300229381712022,6398,0.297678313869632,5230,0.248043632914394,4140,0.188207482838569,3711,0.154857285928893,3614,0.113708586351194,3434,0.134534769833497,3203,0.114868741930856,2979,0.096881199388598,2941,0.0916913484021824,2904,0.0840642640034737,3007,0.0819703412932068,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        International Property/Casualty,,—,,2397,0.133873219771014,1792,0.0934209154415598,2847,0.132461731726609,2218,0.105193265354517,1939,0.0881483838705278,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        North American Property/Casualty,,—,,3968,0.221614074280927,3967,0.206808466270462,3551,0.165216582143023,3012,0.142850367559877,2201,0.100059098968041,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Underwriting Profit (Loss),,—,,-4067,,-398,,1718,1.0,1551,1.0,53,1.0,3838,1.0,3374,1.0,2792,1.0,1460,1.0,2013,1.0,248,1.0,1625,1.0,3089,1.0,2668,1.0,1837,1.0,2131,1.0,-3239,,2010,1.0,417,1.0,21067,1.0,26642,1.0,27051,1.0,32056,1.0
  Manufacturing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,8010,0.380215502919258,9841,0.369379175737557,11177,0.413182507116188,11445,0.3570314449713
  Insurance Group,,—,,-4067,1.0,-398,1.0,1718,1.0,1551,1.0,53,1.0,3838,1.0,3374,1.0,2792,1.0,1460,1.0,2013,1.0,248,1.0,1625,1.0,3089,1.0,2668,1.0,1837,1.0,2131,1.0,-3239,1.0,2010,1.0,417,1.0,838,0.0397778516162719,936,0.0351324975602432,-22,-0.000813278621862408,6913,0.215653855752433
